,race_id,goal_order,start_number,horse_name,horse_age,weight,jockey_id,single_odds,hourse_weight,weight_change,multi_odds
1820,202203020802,9,9,エターナルプライド,-0.3712348946887113,-0.18229082941864605,1029,-0.5766516095550595,0.131007718361442,0.0735134518331144,-0.5057389490597942
1821,202203020802,10,14,エスシーカリファ,-0.3712348946887113,-1.6977794074535777,1201,-0.644166586622075,-0.20517120009674455,0.3887368133423663,-0.5552890743974042
1822,202203020802,11,7,ニルヴァーナ,-0.3712348946887113,0.8280348892713083,1179,-0.34449484630707644,0.1982435020530793,1.3344068978701222,-0.2084381970341345
1823,202203020802,12,13,ジェイエルジェット,-0.3712348946887113,0.8280348892713083,1118,5.140800922067463,-0.5413501185549311,-0.8721566326946413,4.551288548631574
1824,202203020802,13,1,アキノスター,-0.3712348946887113,0.8280348892713083,1085,2.2696376867964885,-0.13793541640510723,-0.5569332711853895,2.4381214386452674
1825,202203020802,14,8,キックザファースト,-0.3712348946887113,0.8280348892713083,1152,2.13816115250809,0.5344224205112659,-0.5569332711853895,2.1058441275577655
1826,202203020802,15,6,カフェティアラ,-0.3712348946887113,-0.18229082941864605,1150,-0.05903678537460742,0.131007718361442,1.3344068978701222,-0.11808208612437522
1827,202203020803,1,11,マイネルビジョン,-1.1502548377903121,-0.18229082941864605,1150,-0.6690405255415018,-0.8102932533214803,0.7039601748516183,-0.6019244864798605
1828,202203020803,2,9,マイレーヌ,-1.1502548377903121,-0.18229082941864605,5386,-0.6477200064677074,1.005072906352727,0.7039601748516183,-0.5815214936937859
1829,202203020803,3,1,ビターグラッセ,-1.1502548377903121,-0.18229082941864605,1075,-0.6690405255415018,1.0723086900443644,0.0735134518331144,-0.5902656334592465
1830,202203020803,4,10,グリーングラシア,-1.1502548377903121,-0.18229082941864605,1153,-0.5813895026825694,0.4671866368196286,-1.502603355713145,-0.5290566551010224
1831,202203020803,5,7,アマイ,-1.1502548377903121,-0.18229082941864605,1135,2.4887652439438197,-0.6758216859382057,-0.5569332711853895,1.8959847731867117
1832,202203020803,6,6,シルバースペード,-1.1502548377903121,-0.18229082941864605,641,-0.6027100217563638,0.131007718361442,0.7039601748516183,-0.5815214936937859
1833,202203020803,7,2,ステキナココロ,-1.1502548377903121,-0.18229082941864605,1085,-0.019949167072651118,0.1982435020530793,-0.24170990967613754,-0.13265565240014285
1834,202203020803,8,12,ロッカバラード,-1.1502548377903121,-0.18229082941864605,1161,1.4310306032272435,-0.5413501185549311,-0.8721566326946413,1.3829952402796912
1835,202203020803,9,4,アギレラビーム,-1.1502548377903121,-1.6977794074535777,1184,3.818928739492212,-1.0120006043963923,-0.24170990967613754,3.9013074927323386
1836,202203020803,10,3,マラマプア,-1.1502548377903121,-0.18229082941864605,422,-0.19880463263614825,0.8033655552778151,-1.1873799942038932,-0.10642323310376105
1837,202203020803,11,8,グランラウディー,-1.1502548377903121,-0.18229082941864605,1179,-0.5091366324880441,1.206780257427639,1.0191835363608703,-0.47367710325310547
1838,202203020803,12,13,ニシノカナン,-1.1502548377903121,-0.18229082941864605,1158,0.11271184049762498,0.6016582042029032,-2.133050078731649,-0.1792910644825992
1839,202203020804,1,8,ハロースクロール,-0.3712348946887113,-0.18229082941864605,1075,-0.608632388165751,-1.0120006043963923,-0.24170990967613754,-0.4474446839567237
1840,202203020804,2,2,ミッテルライン,-0.3712348946887113,-0.18229082941864605,1122,-0.25329040360251165,-1.5498868739294906,0.3887368133423663,0.09177726824667878
1841,202203020804,3,10,レオミネルバ,-0.3712348946887113,-0.18229082941864605,1077,-0.33738800661581164,0.3999508531279912,-1.502603355713145,0.01308001035753348
1842,202203020804,4,5,クリスタルウエイ,-0.3712348946887113,0.8280348892713083,733,-0.6299529072395456,0.26547928574471663,-0.5569332711853895,-0.49699480929433365
1843,202203020804,5,14,デアリングヒューズ,-0.3712348946887113,-0.18229082941864605,5386,-0.6856231514877863,0.4671866368196286,0.0735134518331144,-0.6194127660107818
1844,202203020804,6,1,アイアムラベンダー,-0.3712348946887113,-0.18229082941864605,1179,-0.6311373805214229,-0.5413501185549311,-0.24170990967613754,-0.4561888237221842
1845,202203020804,7,15,ソーメニーサンクス,-0.3712348946887113,-0.18229082941864605,1085,0.4680538250608644,-1.0792363880880296,1.0191835363608703,0.8175408687799068
1846,202203020804,8,3,ジャスティンパワー,-0.3712348946887113,-0.18229082941864605,1183,0.6386179776512194,-0.27240698378838185,-0.24170990967613754,1.4850102042100646
1847,202203020804,9,4,ミイヒダンサー,-0.3712348946887113,-0.18229082941864605,689,-0.5482242507900005,-1.7515942250044028,-1.502603355713145,-0.25215889586143747
1848,202203020804,10,6,ウインダ,-0.3712348946887113,0.8280348892713083,1152,2.8677966941446087,0.6016582042029032,-1.1873799942038932,3.9013074927323386
1849,202203020804,11,13,サーストンアイダホ,-0.3712348946887113,0.8280348892713083,1108,0.05822606953126166,0.26547928574471663,-0.5569332711853895,1.3829952402796912
1850,202203020804,12,7,グラリッチ,-0.3712348946887113,0.8280348892713083,1135,-0.23670777765622714,-0.33964276748001915,0.3887368133423663,-0.1384850789104499
