race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,hourse_weight,weight_change,single_odds,multi_odds
2.0221E+11,15,10,インアスピン,3,52,1185,488,-6,75.4,11.8
2.0221E+11,16,17,ルックスファミリア,3,52,1191,394,0,231.2,35.85
2.0221E+11,17,14,バイラプリンセッサ,3,54,894,472,-8,368,76.55
2.0221E+11,18,8,ベラコリーダ,3,54,1180,448,-8,50.1,7
2.0221E+11,1,11,ヤマニンアンフィル,3,50,1193,452,-6,5.6,2.2
2.0221E+11,2,4,メイショウソラフネ,3,53,1199,442,2,2.7,1.5
2.0221E+11,3,5,ミキネス,3,54,1154,458,-2,29.8,6.35
2.0221E+11,4,6,ホワールウィンド,3,54,1191,464,4,32.3,9.1
2.0221E+11,5,8,タガノタンゴ,3,56,1174,438,2,6.4,1.8
2.0221E+11,6,7,ムーンガーデン,3,56,1018,460,-4,7.6,2.2
2.0221E+11,7,15,エイシングラール,3,54,1168,454,0,57.6,12.25
2.0221E+11,8,10,アスターデカゴン,3,53,1172,476,-10,117.4,20.05
2.0221E+11,9,14,カワキタオルゴ,3,51,1195,482,-6,39.3,7.5
2.0221E+11,10,13,ヒロシゲダンディ,3,55,1176,486,-6,4.6,1.8
2.0221E+11,11,1,ツーボンド,3,54,1019,428,6,76.4,19.25
2.0221E+11,12,18,メイショウサキガケ,3,56,1180,448,6,82.8,18.7
2.0221E+11,13,16,スカイストーリー,3,52,1185,478,0,257.5,51.7
2.0221E+11,14,2,キンプウ,3,54,1142,460,0,208.7,50.1
2.0221E+11,15,12,アンナアラジン,3,54,732,408,-2,73.6,13.9
2.0221E+11,16,17,ウォーターパンドラ,3,54,1160,446,12,110.5,22.55
2.0221E+11,17,9,エルドラゴ,3,56,5429,462,0,42.1,9.9
2.0221E+11,18,3,クイーンアント,3,50,1187,396,-4,138,26.8
2.0221E+11,1,2,タガノクリステル,3,52,1126,474,-4,5.6,1.8
2.0221E+11,2,15,マテンロウルビー,4,55,1102,446,-2,55.3,9.45
2.0221E+11,3,12,タガノカンデラ,3,52,1147,446,-8,68.7,12.9
2.0221E+11,4,6,ルクスレガート,3,50,1185,424,-4,21.6,5.1
2.0221E+11,5,10,ウォーターウキウキ,5,55,1154,468,2,20,4.95
2.0221E+11,6,16,イッツユアタイム,4,51,1193,460,8,6.4,2.2
2.0221E+11,7,4,アイスヴィスタ,5,52,1199,478,-4,15.6,3.5
2.0221E+11,8,13,クリノニキータ,5,55,732,466,-20,34.3,6.15
2.0221E+11,9,3,パレドジュスティス,4,54,1176,454,10,129.6,24.65
2.0221E+11,10,5,アキュートガール,3,49,1187,452,10,75.7,19.45
2.0221E+11,11,1,フォレクラフト,3,52,1180,468,-2,77.2,12.35
2.0221E+11,12,14,グレナデンシロップ,3,50,1191,422,-14,165.9,39.85
2.0221E+11,13,7,トーホウジュナール,4,55,1174,486,14,23.2,5.25
2.0221E+11,14,9,エトワールジェンヌ,3,52,1171,496,12,10.4,3.25
2.0221E+11,15,8,ネイト,3,52,1018,418,-2,10.3,3.4
2.0221E+11,16,11,ローラスノビリス,3,52,1014,470,10,2.3,1.45
2.0221E+11,1,7,ヴァモスロード,3,54,732,514,-4,2.9,1.4
2.0221E+11,2,10,マテンロウスカイ,3,54,660,486,6,2.1,1.15
2.0221E+11,3,9,アウサンガテ,5,57,1088,446,10,13.4,2.95
2.0221E+11,4,1,アメイジングタイム,4,57,1116,442,-2,42.9,6.65
2.0221E+11,5,11,ヴェールランス,3,54,1014,436,-4,4.9,1.85
2.0221E+11,6,3,カレンマックナイト,3,54,1138,428,6,92.5,10.45
2.0221E+11,7,8,グルーヴビート,4,57,1174,480,-8,30.9,5
2.0221E+11,8,5,サトノスカイターフ,4,57,1160,490,-6,19.9,3.45
2.0221E+11,9,2,タガノバルコス,3,54,1019,472,-6,42.9,6.3
2.0221E+11,10,4,ヒロシクン,3,54,1018,530,0,53.7,9.85
2.0221E+11,1,3,アラジンバローズ,5,57,1171,476,-6,4.9,1.85
2.0221E+11,2,2,トウセツ,3,54,732,480,2,2.3,1.35
2.0221E+11,3,8,タイキドミニオン,4,57,1088,526,2,4,1.7
2.0221E+11,4,5,フェブタイズ,6,57,1126,522,2,37.8,6.2
2.0221E+11,5,11,ゼンノミチザネ,4,57,1019,458,8,15.4,3.4
2.0221E+11,6,9,モンサンイルベント,5,57,1102,496,-4,72.2,13.7
2.0221E+11,7,10,ナムラゴロフキン,5,57,1018,508,-10,46.6,7.9
2.0221E+11,8,12,ヒミノフラッシュ,4,57,1014,536,-2,13,3.4
2.0221E+11,9,4,シゲルヒカルダイヤ,6,57,1174,524,-4,8.5,2.1
2.0221E+11,10,1,オーバーリミット,5,57,1191,506,-6,138.7,18.65
2.0221E+11,11,6,ドルチェリア,9,57,894,500,-4,87.6,8.9
2.0221E+11,12,7,レッドレビン,5,57,1168,488,-14,31.4,6.75
2.0221E+11,1,3,ジャスパーウィン,7,57,1191,504,0,7.5,2.4
2.0221E+11,2,1,プラチナムレイアー,4,57,1171,484,0,17.5,3.8
2.0221E+11,3,9,ジゲン,5,57,1174,464,0,4.3,1.6
2.0221E+11,4,6,アッティーヴォ,8,57,1126,458,2,6.5,2.1
2.0221E+11,5,2,ラホーヤノキセキ,8,57,1185,498,0,10.9,2.65
2.0221E+11,6,10,ペプチドヤマト,3,54,1154,476,4,2.1,1.25
2.0221E+11,7,4,サウンドカナロア,6,57,1018,460,-8,21.1,5.15
2.0221E+11,8,8,レジェモー,5,55,1156,434,-10,66,10.6
2.0221E+11,9,11,チェリーブリーズ,5,55,1061,476,-6,144.6,18.8
2.0221E+11,10,7,タマモヒメギミ,4,55,1019,490,-10,19.4,4.15
2.0221E+11,11,5,ダイセンハッピー,4,55,1160,484,4,119.7,16.4
2.0221E+11,1,5,エイシンスポッター,3,51,1199,484,2,11.4,3.15
2.0221E+11,2,8,トリップトゥムーン,3,54,1014,450,2,5.6,2
2.0221E+11,3,12,ジョーブリッランテ,3,54,1180,500,6,26.7,6.35
2.0221E+11,4,11,インプロバイザー,3,54,1154,466,10,8.8,2.75
2.0221E+11,5,13,ジューンヨシツネ,3,52,1191,464,2,33.2,7.7
2.0221E+11,6,9,エイシンピクセル,4,55,1018,456,-4,4.2,1.65
2.0221E+11,7,4,ゴットゴーゴー,4,55,1168,466,-2,107.4,19.2
2.0221E+11,8,10,マイネルヘルト,5,57,1126,428,12,108.4,15.25
2.0221E+11,9,1,リツィタル,4,53,1185,400,-4,185.6,30.8
2.0221E+11,10,7,ザウリ,3,54,732,502,-8,21.9,4.95
2.0221E+11,11,6,ウォータールグラン,3,52,1174,500,0,3.3,1.75
2.0221E+11,12,2,メイショウグラニー,3,52,1116,448,4,5,1.8
2.0221E+11,13,3,ジューンキララ,3,49,1187,420,-6,150,26.7
2.02202E+11,1,2,イコサン,2,54,1032,460,4,1.1,1.05
2.02202E+11,2,3,トラネスハープ,2,54,1170,428,2,4.9,3.8
2.02202E+11,3,5,ベッラフロー,2,54,1109,446,2,14.4,7.15
2.02202E+11,4,6,スノーパトロール,2,54,1127,484,4,28.4,13.45
2.02202E+11,5,4,エターナルジェイド,2,54,1091,434,2,27.2,11.4
2.02202E+11,6,7,タガノマカロン,2,51,1198,430,2,117.3,97.1
2.02202E+11,7,1,ヘルスケア,2,52,1173,450,-6,80.9,51.1
2.02202E+11,1,6,キュートヘスティア,3,54,1170,446,6,1.6,1.1
2.02202E+11,2,11,サバンナチャンス,3,51,1192,468,0,7.1,2.7
2.02202E+11,3,2,ファンタジックラン,3,52,1186,456,12,49.5,15.7
2.02202E+11,4,5,ルルネージュ,3,54,1025,478,2,18.4,5.35
2.02202E+11,5,8,クリスタルローズ,3,54,1127,480,0,47.4,9.9
2.02202E+11,6,12,フェアリーランド,3,54,1109,448,-2,32.5,7.85
2.02202E+11,7,10,カルーナブルガリス,3,54,1157,448,-2,4.4,2.25
2.02202E+11,8,7,プティアンジュ,3,54,5203,398,4,59.1,16.45
2.02202E+11,9,4,リカステ,3,51,1202,444,-10,113.5,40.1
2.02202E+11,10,9,タレントゥーサ,3,54,1030,448,4,23.3,9.3
2.02202E+11,11,3,レクレールドパリ,3,54,1032,476,-4,73.8,24.5
2.02202E+11,12,1,クリノニーナ,3,53,1181,428,8,11.1,5.3
2.02202E+11,1,12,フォンメイリー,3,54,1178,468,-2,3.1,1.45
2.02202E+11,2,7,シャンダス,3,56,1091,462,-2,3.3,1.45
2.02202E+11,3,6,チアフルモーション,3,54,1095,464,22,4,1.75
2.02202E+11,4,13,タマモケンタウルス,3,56,1025,464,-2,13.5,3.15
2.02202E+11,5,2,ブレディバンチ,3,51,1194,446,-6,46.3,8.4
2.02202E+11,6,1,テンクウノツバサ,3,55,1181,482,2,15.1,3.8
2.02202E+11,7,9,アドマイヤカーム,3,54,5203,436,-2,44.2,7.15
2.02202E+11,8,5,ヴィオレントアズル,3,55,1182,410,-4,242.3,33.8
2.02202E+11,9,11,モーゲン,3,56,1015,442,0,285.8,69.45
2.02202E+11,10,4,ファイナルアンサー,3,51,1192,486,0,37.9,6.7
2.02202E+11,11,10,メイショウヒシャ,3,56,1062,522,-4,48.7,9.65
2.02202E+11,12,14,サンウエストウッド,3,56,1030,494,-12,35.8,8
2.02202E+11,13,8,シュガービート,3,56,1140,450,-2,9,2.7
2.02202E+11,14,3,ゲーテ,3,54,1186,480,-4,100.6,16.75
2.02202E+11,1,8,ナックフローラ,3,52,1186,484,8,84.1,15.8
2.02202E+11,2,3,シャノワール,3,54,1091,418,0,5.7,1.75
2.02202E+11,3,6,ホーリーウェル,3,51,1200,398,-2,41.4,9.15
2.02202E+11,4,14,イルモンド,3,54,1093,472,0,4.9,1.8
2.02202E+11,5,9,ミラモンテ,3,54,1109,450,-8,27.1,6.4
2.02202E+11,6,4,マルアズール,3,54,5203,410,2,10.5,3.8
2.02202E+11,7,7,サクラオーラ,3,54,666,432,6,10.2,2.8
2.02202E+11,8,2,フレイムリリー,3,54,1144,430,16,250.9,44.45
2.02202E+11,9,13,マニカルニカ,3,54,1170,494,2,3.6,1.75
2.02202E+11,10,10,ヴィルトブリーゼ,3,54,1032,440,12,15.6,5.7
2.02202E+11,11,12,ディープクイーン,3,54,1030,390,8,56.8,8.3
2.02202E+11,12,1,ユイ,3,54,1178,442,2,10.6,3.3
2.02202E+11,13,11,プラティナマリア,3,54,1157,456,12,6.8,2.9
2.02202E+11,14,5,ゲンパチソル,3,50,1190,450,-6,156.2,30.15
2.02202E+11,1,12,アスクドリームモア,2,54,1093,482,0,4.5,1.45
2.02202E+11,2,5,トーセンローリエ,2,54,1157,430,0,12.6,3.5
2.02202E+11,3,2,サクラトップクリス,2,54,1140,442,0,27.3,5.3
2.02202E+11,4,11,タイセイサーマル,2,51,1192,422,0,60.8,10.2
2.02202E+11,5,3,セクシーコマンドー,2,54,1127,452,0,93.6,16.45
2.02202E+11,6,8,エースオブスペーズ,2,54,1032,456,0,12.3,3.05
2.02202E+11,7,1,ラクサパーナ,2,54,1170,434,0,1.9,1.2
2.02202E+11,8,4,デイズオブドリーム,2,54,1091,400,0,10.3,2.6
2.02202E+11,9,10,ビッグヒップ,2,54,1144,432,0,10.9,2.25
2.02202E+11,10,9,シャイナライ,2,54,1109,432,0,227.4,40.05
2.02202E+11,11,13,チャイボーグ,2,54,1025,470,0,178.8,31.55
2.02202E+11,12,7,モルデュール,2,54,1133,456,0,56.2,9.2
2.02202E+11,13,6,イズミアマゾネス,2,54,5203,456,0,92.2,15.15
2.02202E+11,1,4,アメジストブラック,3,56,1093,520,4,2.2,1.35
2.02202E+11,2,14,マイネルイージス,3,56,1091,476,4,5.5,1.85
2.02202E+11,3,1,モズユウガ,3,56,1112,484,-6,69.4,10.45
2.02202E+11,4,12,タフトテソーロ,3,56,1157,468,-2,50.5,12.5
2.02202E+11,5,6,シルバーリング,3,54,1032,452,2,5,1.85
2.02202E+11,6,7,デザートスター,3,56,1109,464,-2,12.6,2.65
2.02202E+11,7,8,ロードアライアンス,3,54,1186,428,2,32.7,8.6
2.02202E+11,8,5,ウィズザタイムズ,3,51,1192,446,0,34,9.5
2.02202E+11,9,10,ルクスレジーナ,3,54,1095,464,2,16.4,4.5
2.02202E+11,10,9,ロードブライト,3,56,5203,504,-2,33.6,7.8
2.02202E+11,11,2,ニューヴァージョン,3,56,1124,494,-8,77,13.4
2.02202E+11,12,3,フレンドオパール,3,52,1173,412,2,400.1,73.6
2.02202E+11,13,13,サトノドルチェ,3,55,1182,474,0,7.7,1.95
2.02202E+11,14,11,ララサンシャイン,3,51,1200,404,-4,70.4,10.45
2.02202E+11,1,9,イスラアネーロ,3,54,5203,438,2,3.4,1.55
2.02202E+11,2,10,ユスティニアン,4,57,1109,426,-6,3.4,1.35
2.02202E+11,3,1,ヨドノゴールド,4,54,1177,476,-4,8.9,2.75
2.02202E+11,4,11,ミツカネプルート,3,51,1181,432,-4,24.8,8.2
2.02202E+11,5,12,ヤマイチエスポ,3,52,1015,472,2,56.2,12.05
2.02202E+11,6,4,グランデ,3,54,1030,474,2,15.7,4.1
2.02202E+11,7,2,エヴリーサンクス,3,49,1202,480,8,8.9,2.85
2.02202E+11,8,7,チアフルローズ,6,55,1025,492,4,21.4,4.6
2.02202E+11,9,8,キュン,4,55,1144,460,4,49.3,11.75
2.02202E+11,10,6,エバニスタ,3,52,1186,482,2,4.3,1.6
2.02202E+11,11,3,マキアージュ,3,52,1091,458,0,37.7,8.15
2.02202E+11,12,5,コンバットマーチ,5,51,1190,476,-2,145.3,21.25
2.02202E+11,1,10,ロードヴァレンチ,3,52,1186,468,4,2.5,1.4
2.02202E+11,2,3,リアルシング,5,57,1032,552,0,4.7,1.8
2.02202E+11,3,2,ミラキュラスライト,3,54,1170,482,2,5.5,1.7
2.02202E+11,4,6,ヴィクトリオン,4,57,1127,496,-14,119.7,23.85
2.02202E+11,5,4,ワンダーアマルフィ,5,57,1133,484,-2,42.7,5.55
2.02202E+11,6,7,パーティーベル,3,54,1140,452,-6,3.3,1.3
2.02202E+11,7,8,サイモンルグラン,5,57,666,494,-4,50.1,9.85
2.02202E+11,8,1,ソヨギ,5,53,1173,478,2,124.3,19.3
2.02202E+11,9,5,サンレブンワース,3,54,1115,498,-12,76.2,11.2
2.02202E+11,10,11,ベネロングポイント,3,53,1181,482,-2,19.3,4.25
2.02202E+11,11,9,ジランドール,4,54,1192,532,-8,25.4,4.85
2.02202E+11,1,5,フラワリングナイト,5,55,1170,436,-8,7.9,3
2.02202E+11,2,7,フローレスクイーン,4,55,1095,506,2,2.6,1.75
2.02202E+11,3,2,プリファードラン,4,55,1182,436,0,77.7,9.85
2.02202E+11,4,3,メイショウゲキリン,3,54,1032,502,-2,2.3,1.55
2.02202E+11,5,6,コアレスロング,4,55,1186,472,10,64.8,17.75
2.02202E+11,6,4,カメハメハタイム,3,54,1140,510,4,3.5,1.6
2.02202E+11,7,1,ポンフー,4,57,1109,500,3,101.2,24.8
2.02202E+11,1,12,ソウテン,3,54,1093,496,-2,3.8,1.45
2.02202E+11,2,4,シゲルファンノユメ,3,54,1170,484,0,6.2,1.95
2.02202E+11,3,10,アラモードバイオ,4,57,1095,518,2,11,3.1
2.02202E+11,4,9,ヴィアドロローサ,3,54,1140,452,4,50.3,9.4
2.02202E+11,5,6,ラブリネスオーバー,3,52,1200,500,2,6.6,2.1
2.02202E+11,6,11,ハギノモーリス,3,54,1032,484,4,2.2,1.35
2.02202E+11,7,13,クムシラコ,4,57,1025,464,2,67.4,7.5
2.02202E+11,8,8,メイショウツツジ,4,55,1015,428,0,95.9,11.65
2.02202E+11,9,2,アスクキングコング,4,57,1115,444,4,18.7,3.2
2.02202E+11,10,7,ジャガード,4,57,1109,426,-2,293.5,42.95
2.02202E+11,11,1,レオパルドミノル,4,57,1127,478,-4,86.9,14.6
2.02202E+11,11,3,マイステージ,4,55,1030,438,-2,148.3,24.9
2.02202E+11,13,5,アセンダント,6,55,1091,466,2,57.2,8.65
2.02202E+11,1,2,フルデプスリーダー,5,55,1170,490,-4,16.1,4.6
2.02202E+11,2,11,ウェルドーン,4,53,666,518,18,21,5.95
2.02202E+11,3,8,ロードエクレール,4,55,1178,474,-8,6.1,2.2
2.02202E+11,4,12,オメガレインボー,6,56.5,1140,464,-2,3.3,1.45
2.02202E+11,5,9,プリティーチャンス,5,53,1095,464,-2,7.3,2.75
2.02202E+11,6,7,ダンツキャッスル,6,56,1144,476,-10,26.7,5.9
2.02202E+11,7,6,ロッシュローブ,5,55,1115,504,0,5.2,1.85
2.02202E+11,8,10,ブラックアーメット,4,55,1093,510,2,6.2,2.15
2.02202E+11,9,4,ヴィーダ,7,54,1025,444,-6,118.3,21.55
2.02202E+11,10,1,ペプチドバンブー,7,55,1030,492,-6,123,19.25
2.02202E+11,11,5,バティスティーニ,9,57,1157,498,-2,27.4,7.2
2.02202E+11,12,14,スマッシャー,4,55,5203,482,2,27.4,8
2.02202E+11,13,13,ディサーニング,7,55,1032,506,4,27.5,6.75
2.02202E+11,14,3,リアンヴェリテ,8,57.5,1124,482,-8,28.7,9.3
2.02202E+11,1,4,ドロップオブライト,3,49,1202,442,2,5.9,2.25
2.02202E+11,2,2,ブランデーロック,3,54,666,460,-10,4.2,1.95
2.02202E+11,3,7,メイケイバートン,3,52,1186,456,0,4.3,1.6
2.02202E+11,4,12,ボルタドマール,3,53,1181,506,-2,28.4,8
2.02202E+11,5,3,レインボークラウド,4,55,1095,470,8,27.7,5.6
2.02202E+11,6,11,ピュリフィアン,5,52,1192,430,-2,43.2,8.65
2.02202E+11,7,1,ヒルノローザンヌ,3,51,1182,486,6,8.4,2.45
2.02202E+11,8,6,アヴァノス,4,57,1127,456,-2,28.9,5.6
2.02202E+11,9,14,ナバロン,3,54,1144,480,6,13.9,4.15
2.02202E+11,10,5,フリートオブフット,3,52,1170,452,2,3.7,1.6
2.02202E+11,11,13,ビップアクア,3,49,1177,434,-4,95.2,14.25
2.02202E+11,12,9,リーチザサミット,6,57,5243,460,18,137.8,27.45
2.02202E+11,13,8,タナキーボー,4,54,1194,502,2,136,18.35
2.02202E+11,14,10,グランチェイサー,5,57,1112,442,-6,186.1,29.9
2.02203E+11,1,7,デストロイ,8,57,1196,500,-8,9.4,2.5
2.02203E+11,2,10,ミリタリータンゴ,4,60,1035,456,0,20.1,6.6
2.02203E+11,3,6,ジャディード,7,60,1059,460,10,2,1.25
2.02203E+11,4,13,リアム,5,60,1113,532,-2,3.8,1.65
2.02203E+11,5,8,プリンセスララア,5,58,1061,416,14,39.7,6.05
2.02203E+11,6,5,シーザワールド,9,60,1101,518,4,33.2,7.15
2.02203E+11,7,12,コルドゥーン,6,60,1023,450,0,172.5,37.75
2.02203E+11,8,11,グラスディアブロ,5,60,1120,474,10,21.6,3.45
2.02203E+11,9,9,ケルト,4,60,1068,468,-2,22.9,5.15
2.02203E+11,10,2,カクシン,5,60,1139,514,2,9.4,3.25
2.02203E+11,11,1,グリニッチヴィレジ,9,58,1149,446,4,14.8,2.25
2.02203E+11,12,3,ビレッジシングル,3,58,1123,448,-6,189.5,37.2
2.02203E+11,13,4,カード,4,58,727,448,-20,68.8,14.15
2.02203E+11,1,6,スズノテレサ,3,54,1092,448,-2,9.5,3.3
2.02203E+11,2,14,ミニョンルミエール,3,54,5212,434,-8,3,1.45
2.02203E+11,3,8,ジューンポンポン,3,54,1075,462,-10,2.9,1.4
2.02203E+11,4,4,エターナルプライド,3,54,1029,470,6,7.7,1.9
2.02203E+11,5,10,ナカガワフェイス,3,54,422,486,-6,9.4,2.65
2.02203E+11,6,2,トレーネ,3,54,1135,450,-14,113.2,11.75
2.02203E+11,7,11,ソルシエール,3,54,1077,442,-2,230.2,35.55
2.02203E+11,8,13,ウェイマーク,3,54,1179,488,2,6.2,2.35
2.02203E+11,9,7,シャンダローム,3,54,1118,458,10,30.9,6.2
,,,,,,,,,,
﻿race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,hourse_weight,weight_change,single_odds,
2.02203E+11,1,1,マテンロウボイス,3,52,1188,452,-4,28.5,10.8
2.02203E+11,2,15,デアリングヒューズ,3,54,5386,480,6,1.4,1.1
2.02203E+11,3,3,オフレッシュ,3,56,1075,516,-2,5.8,3.1
2.02203E+11,4,6,ラブシックボッサ,3,56,1117,458,-2,10.2,5.75
2.02203E+11,5,5,ミラーレイク,3,51,1184,434,-10,19.4,7.25
2.02203E+11,6,7,シークレットグロウ,3,56,1118,440,-4,35.2,12.3
2.02203E+11,7,12,ペイシャワキア,3,56,1029,430,-4,15.2,6
2.02203E+11,8,9,ブランデウェイン,3,56,1135,470,-6,308.5,151.1
2.02203E+11,9,4,ジュンツーポイント,3,53,1175,488,6,180.1,87.3
2.02203E+11,10,11,ヴァンクールシチー,3,56,1169,424,-2,51.3,13.35
2.02203E+11,11,10,ムジョウ,3,56,1009,510,2,102.7,34.4
2.02203E+11,12,16,ロイズピーク,3,56,689,480,2,23.7,8.9
2.02203E+11,13,2,タッカーステート,3,56,1092,442,-8,54.2,18.7
2.02203E+11,14,14,アーリオオーリオ,3,52,1164,446,-2,181.2,82.4
2.02203E+11,15,13,イデアノアイデア,3,54,1143,354,-8,501.6,286.15
2.02203E+11,1,2,サミュエル,3,54,1161,460,-12,13.5,3.75
2.02203E+11,2,14,ライヴトパーズ,3,54,1162,408,4,18.2,5.55
2.02203E+11,3,8,マジョリー,3,54,1075,426,0,33.1,8.8
2.02203E+11,4,3,サバイバルアート,3,54,1009,414,-6,18.8,5.15
2.02203E+11,5,1,ウインエイムハイ,3,56,1085,476,0,1.8,1.1
2.02203E+11,6,9,ヤマニンフェリクス,3,56,1135,444,4,16.7,5.1
2.02203E+11,7,7,ディージェーサン,3,51,1184,404,0,4.3,2.2
2.02203E+11,8,16,ツキニホエル,3,53,1183,422,0,67,12.1
2.02203E+11,9,13,アティトラン,3,54,1179,448,18,31.5,7.7
2.02203E+11,10,12,テイエムナイスラン,3,56,1117,526,10,37,11.65
2.02203E+11,11,11,ダニエラハニー,3,54,5386,466,-4,11.4,4
2.02203E+11,12,10,プリマグランツ,3,52,1164,446,0,91.1,24.15
2.02203E+11,13,5,イノセントソレル,3,56,1153,502,-8,393.3,97.4
2.02203E+11,14,4,ハルノヒ,3,54,689,438,0,245.1,50.75
2.02203E+11,15,6,ベルマリエ,3,52,1188,440,10,51.8,16.5
2.02203E+11,16,15,グレートイースタン,3,49,1197,458,-10,295.3,42.5
2.02203E+11,1,4,ナチュラルハイ,2,52,1188,458,0,3.4,1.6
2.02203E+11,2,7,サイブレーカー,2,54,1179,418,0,4.6,1.85
2.02203E+11,3,10,フジブルーダイヤ,2,54,1092,438,0,25,6.35
2.02203E+11,4,8,ステキナココロ,2,54,1085,474,0,41.1,8.4
2.02203E+11,5,2,キタノチャリブル,2,51,1184,444,0,9.7,2.5
2.02203E+11,6,9,ファンネルマーク,2,54,422,528,0,5.1,1.85
2.02203E+11,7,6,マイバラード,2,54,1009,442,0,5.1,1.95
2.02203E+11,8,5,シンフォニー,2,54,1117,456,0,53,11.35
2.02203E+11,9,1,ライヴマスタード,2,54,1162,500,0,64.1,10.6
2.02203E+11,10,3,ロケッツアン,2,54,1032,478,0,12,2.1
2.02203E+11,1,5,モンサンスヴニール,2,54,1162,452,0,4,1.55
2.02203E+11,2,9,ハルオーブ,2,54,1122,448,0,6.5,1.85
2.02203E+11,3,6,サトノミネルヴァ,2,54,1179,456,0,2.4,1.35
2.02203E+11,4,7,ノーブルトラップ,2,54,5386,446,0,5.9,1.75
2.02203E+11,5,4,ロゴマジック,2,54,1077,420,0,77.9,14.4
2.02203E+11,6,2,マホロバ,2,54,1032,520,0,9.9,2.7
2.02203E+11,7,1,サイタブラウン,2,54,422,446,0,59,10.7
2.02203E+11,8,3,ロッカバラード,2,52,1188,456,0,17.2,3.25
2.02203E+11,9,8,イブシギン,2,54,1135,426,0,35.1,4.9
2.02203E+11,1,11,プリンスミノル,3,56,1075,452,2,1.8,1.25
2.02203E+11,2,8,メイリトルラバー,3,54,1169,468,-2,22.7,3.45
2.02203E+11,3,14,アオカミ,3,56,641,460,-2,6,1.75
2.02203E+11,4,12,グランシャーク,3,56,1161,496,-6,26.9,4.85
2.02203E+11,5,2,ノアペルーサ,3,54,1188,498,-8,22.3,3.85
2.02203E+11,6,6,ワーキングスタイル,3,54,5386,438,-8,6.2,1.95
2.02203E+11,7,15,ヒイラギ,3,54,1158,470,6,304.7,47.35
2.02203E+11,8,5,マックロイド,3,54,1108,462,0,239.2,36.55
2.02203E+11,9,4,オンマガトオル,3,54,689,530,0,13.9,4.35
2.02203E+11,10,10,ラインオンザトップ,3,56,1029,442,-2,148.4,22.6
2.02203E+11,11,1,ピンクコーラル,3,54,1117,440,0,167.7,18.95
2.02203E+11,12,9,ヘールボップ,3,56,1118,496,2,16.6,4.55
2.02203E+11,13,3,ロマンバローズ,3,53,1201,504,0,430.2,88.8
2.02203E+11,14,7,マイネルグローリエ,3,56,5212,508,8,9.2,2.95
2.02203E+11,15,13,テネリフェ,3,56,422,498,0,208.4,42.65
2.02203E+11,1,6,トランシルヴァニア,5,57,5386,492,-2,8.3,2.7
2.02203E+11,2,9,ノーエクスキューズ,5,57,1032,498,-8,21.4,5.1
2.02203E+11,3,11,アップストローク,3,54,5212,444,-12,3.1,1.6
2.02203E+11,4,2,デコラシオン,3,54,1179,498,0,7.2,2.2
2.02203E+11,5,1,ウインメイユール,4,52,1184,424,2,78.1,16.45
2.02203E+11,6,8,ロングボウマン,4,57,1077,480,8,23.9,5.9
2.02203E+11,7,7,ザスリーサーティ,7,57,1162,480,4,14.6,4.15
2.02203E+11,8,3,ラッシュアップ,5,57,1075,530,-4,12.2,4.35
2.02203E+11,9,10,マイネルパリオート,4,57,1009,456,-10,26.3,6.3
2.02203E+11,10,15,ケッツァー,3,54,1092,480,-8,78.7,14.4
2.02203E+11,11,5,ミツカネムーン,3,50,1188,428,2,3.6,1.6
2.02203E+11,12,13,トロワエスポワール,4,57,1122,456,2,17.4,3.35
2.02203E+11,13,16,アメジストヴェイグ,6,57,1161,502,2,117.9,15.5
